    NODE     X-DISP         Y-DISP
  1481      0.305E-07     -0.249E-06
  1482      0.343E-07     -0.249E-06
  1483      0.382E-07     -0.249E-06
  1484      0.421E-07     -0.249E-06
  1485      0.460E-07     -0.249E-06
  1486      0.499E-07     -0.249E-06
  1487      0.539E-07     -0.248E-06
  1488      0.579E-07     -0.248E-06
  1489     -0.585E-07     -0.245E-06
  1490     -0.545E-07     -0.245E-06
  1491     -0.504E-07     -0.245E-06
  1492     -0.464E-07     -0.245E-06
  1493     -0.424E-07     -0.245E-06
  1494     -0.385E-07     -0.245E-06
  1495     -0.345E-07     -0.245E-06
  1496     -0.306E-07     -0.245E-06
  1497     -0.267E-07     -0.246E-06
  1498     -0.228E-07     -0.246E-06
  1499     -0.190E-07     -0.246E-06
  1500     -0.151E-07     -0.246E-06
  1501     -0.113E-07     -0.246E-06
  1502     -0.746E-08     -0.246E-06
  1503     -0.363E-08     -0.246E-06
  1504      0.202E-09     -0.246E-06
  1505      0.403E-08     -0.246E-06
  1506      0.786E-08     -0.245E-06
  1507      0.117E-07     -0.245E-06
  1508      0.155E-07     -0.245E-06
  1509      0.194E-07     -0.245E-06
  1510      0.233E-07     -0.245E-06
  1511      0.271E-07     -0.245E-06
  1512      0.310E-07     -0.245E-06
  1513      0.349E-07     -0.245E-06
  1514      0.389E-07     -0.245E-06
  1515      0.428E-07     -0.245E-06
  1516      0.468E-07     -0.245E-06
  1517      0.508E-07     -0.245E-06
  1518      0.548E-07     -0.244E-06
  1519      0.589E-07     -0.244E-06
  1520     -0.595E-07     -0.241E-06
  1521     -0.553E-07     -0.241E-06
  1522     -0.512E-07     -0.241E-06
  1523     -0.472E-07     -0.241E-06
  1524     -0.431E-07     -0.241E-06
  1525     -0.391E-07     -0.241E-06
  1526     -0.351E-07     -0.241E-06
  1527     -0.311E-07     -0.241E-06
  1528     -0.272E-07     -0.241E-06
  1529     -0.232E-07     -0.241E-06
  1530     -0.193E-07     -0.241E-06
  1531     -0.154E-07     -0.241E-06
  1532     -0.115E-07     -0.241E-06
  1533     -0.758E-08     -0.241E-06
  1534     -0.369E-08     -0.241E-06
  1535      0.205E-09     -0.241E-06
  1536      0.410E-08     -0.241E-06
  1537      0.799E-08     -0.241E-06
  1538      0.119E-07     -0.241E-06
  1539      0.158E-07     -0.241E-06
  1540      0.197E-07     -0.241E-06
  1541      0.236E-07     -0.241E-06
  1542      0.276E-07     -0.241E-06
  1543      0.315E-07     -0.241E-06
  1544      0.355E-07     -0.241E-06
  1545      0.395E-07     -0.241E-06
  1546      0.435E-07     -0.241E-06
  1547      0.476E-07     -0.241E-06
  1548      0.516E-07     -0.240E-06
  1549      0.557E-07     -0.240E-06
  1550      0.599E-07     -0.240E-06
  1551     -0.604E-07     -0.237E-06
  1552     -0.562E-07     -0.237E-06
  1553     -0.520E-07     -0.237E-06
  1554     -0.479E-07     -0.237E-06
  1555     -0.438E-07     -0.237E-06
  1556     -0.397E-07     -0.237E-06
  1557     -0.356E-07     -0.237E-06
  1558     -0.316E-07     -0.237E-06
  1559     -0.276E-07     -0.237E-06
  1560     -0.236E-07     -0.237E-06
  1561     -0.196E-07     -0.237E-06
  1562     -0.156E-07     -0.237E-06
  1563     -0.117E-07     -0.237E-06
  1564     -0.770E-08     -0.237E-06
  1565     -0.374E-08     -0.237E-06
  1566      0.208E-09     -0.237E-06
  1567      0.416E-08     -0.237E-06
  1568      0.811E-08     -0.237E-06
  1569      0.121E-07     -0.237E-06
  1570      0.160E-07     -0.237E-06
  1571      0.200E-07     -0.237E-06
  1572      0.240E-07     -0.237E-06
  1573      0.280E-07     -0.237E-06
  1574      0.320E-07     -0.237E-06
  1575      0.361E-07     -0.237E-06
  1576      0.401E-07     -0.237E-06
  1577      0.442E-07     -0.236E-06
  1578      0.483E-07     -0.236E-06
  1579      0.524E-07     -0.236E-06
  1580      0.566E-07     -0.236E-06
  1581      0.608E-07     -0.236E-06
  1582     -0.613E-07     -0.232E-06
  1583     -0.571E-07     -0.232E-06
  1584     -0.528E-07     -0.233E-06
  1585     -0.486E-07     -0.233E-06
  1586     -0.445E-07     -0.233E-06
  1587     -0.403E-07     -0.233E-06
  1588     -0.362E-07     -0.233E-06
  1589     -0.321E-07     -0.233E-06
  1590     -0.280E-07     -0.233E-06
  1591     -0.239E-07     -0.233E-06
  1592     -0.199E-07     -0.233E-06
  1593     -0.159E-07     -0.233E-06
  1594     -0.118E-07     -0.233E-06
  1595     -0.781E-08     -0.233E-06
  1596     -0.380E-08     -0.233E-06
  1597      0.211E-09     -0.233E-06
  1598      0.422E-08     -0.233E-06
  1599      0.824E-08     -0.233E-06
  1600      0.123E-07     -0.233E-06
  1601      0.163E-07     -0.233E-06
  1602      0.203E-07     -0.233E-06
  1603      0.244E-07     -0.233E-06
  1604      0.284E-07     -0.233E-06
  1605      0.325E-07     -0.233E-06
  1606      0.366E-07     -0.232E-06
  1607      0.407E-07     -0.232E-06
  1608      0.449E-07     -0.232E-06
  1609      0.490E-07     -0.232E-06
  1610      0.532E-07     -0.232E-06
  1611      0.575E-07     -0.232E-06
  1612      0.617E-07     -0.232E-06
  1613     -0.623E-07     -0.228E-06
  1614     -0.579E-07     -0.228E-06
  1615     -0.536E-07     -0.228E-06
  1616     -0.493E-07     -0.228E-06
  1617     -0.451E-07     -0.228E-06
  1618     -0.409E-07     -0.228E-06
  1619     -0.367E-07     -0.228E-06
  1620     -0.326E-07     -0.229E-06
  1621     -0.284E-07     -0.229E-06
  1622     -0.243E-07     -0.229E-06
  1623     -0.202E-07     -0.229E-06
  1624     -0.161E-07     -0.229E-06
  1625     -0.120E-07     -0.229E-06
  1626     -0.793E-08     -0.229E-06
  1627     -0.386E-08     -0.229E-06
  1628      0.213E-09     -0.229E-06
  1629      0.428E-08     -0.229E-06
  1630      0.836E-08     -0.229E-06
  1631      0.124E-07     -0.228E-06
  1632      0.165E-07     -0.228E-06
  1633      0.206E-07     -0.228E-06
  1634      0.247E-07     -0.228E-06
  1635      0.288E-07     -0.228E-06
  1636      0.330E-07     -0.228E-06
  1637      0.371E-07     -0.228E-06
  1638      0.413E-07     -0.228E-06
  1639      0.455E-07     -0.228E-06
  1640      0.498E-07     -0.228E-06
  1641      0.540E-07     -0.228E-06
  1642      0.583E-07     -0.228E-06
  1643      0.627E-07     -0.227E-06
  1644     -0.631E-07     -0.224E-06
  1645     -0.587E-07     -0.224E-06
  1646     -0.544E-07     -0.224E-06
  1647     -0.500E-07     -0.224E-06
  1648     -0.457E-07     -0.224E-06
  1649     -0.415E-07     -0.224E-06
  1650     -0.372E-07     -0.224E-06
  1651     -0.330E-07     -0.224E-06
  1652     -0.288E-07     -0.224E-06
  1653     -0.246E-07     -0.224E-06
  1654     -0.205E-07     -0.224E-06
  1655     -0.163E-07     -0.224E-06
  1656     -0.122E-07     -0.224E-06
  1657     -0.804E-08     -0.224E-06
  1658     -0.391E-08     -0.224E-06
  1659      0.214E-09     -0.224E-06
  1660      0.434E-08     -0.224E-06
  1661      0.847E-08     -0.224E-06
  1662      0.126E-07     -0.224E-06
  1663      0.168E-07     -0.224E-06
  1664      0.209E-07     -0.224E-06
  1665      0.251E-07     -0.224E-06
  1666      0.293E-07     -0.224E-06
  1667      0.335E-07     -0.224E-06
  1668      0.377E-07     -0.224E-06
  1669      0.419E-07     -0.224E-06
  1670      0.462E-07     -0.224E-06
  1671      0.505E-07     -0.223E-06
  1672      0.548E-07     -0.223E-06
  1673      0.592E-07     -0.223E-06
  1674      0.635E-07     -0.223E-06
  1675     -0.640E-07     -0.219E-06
  1676     -0.595E-07     -0.219E-06
  1677     -0.551E-07     -0.219E-06
  1678     -0.507E-07     -0.219E-06
  1679     -0.464E-07     -0.220E-06
  1680     -0.420E-07     -0.220E-06
  1681     -0.377E-07     -0.220E-06
  1682     -0.335E-07     -0.220E-06
  1683     -0.292E-07     -0.220E-06
  1684     -0.250E-07     -0.220E-06
  1685     -0.208E-07     -0.220E-06
  1686     -0.165E-07     -0.220E-06
  1687     -0.123E-07     -0.220E-06
  1688     -0.816E-08     -0.220E-06
  1689     -0.397E-08     -0.220E-06
  1690      0.215E-09     -0.220E-06
  1691      0.440E-08     -0.220E-06
  1692      0.859E-08     -0.220E-06
  1693      0.128E-07     -0.220E-06
  1694      0.170E-07     -0.220E-06
  1695      0.212E-07     -0.220E-06
  1696      0.254E-07     -0.219E-06
  1697      0.297E-07     -0.219E-06
  1698      0.339E-07     -0.219E-06
  1699      0.382E-07     -0.219E-06
  1700      0.425E-07     -0.219E-06
  1701      0.468E-07     -0.219E-06
  1702      0.512E-07     -0.219E-06
  1703      0.556E-07     -0.219E-06
  1704      0.600E-07     -0.219E-06
  1705      0.644E-07     -0.219E-06
  1706     -0.649E-07     -0.215E-06
  1707     -0.603E-07     -0.215E-06
  1708     -0.559E-07     -0.215E-06
  1709     -0.514E-07     -0.215E-06
  1710     -0.470E-07     -0.215E-06
  1711     -0.426E-07     -0.215E-06
  1712     -0.382E-07     -0.215E-06
  1713     -0.339E-07     -0.215E-06
  1714     -0.296E-07     -0.215E-06
  1715     -0.253E-07     -0.215E-06
  1716     -0.210E-07     -0.215E-06
  1717     -0.168E-07     -0.215E-06
  1718     -0.125E-07     -0.215E-06
  1719     -0.827E-08     -0.215E-06
  1720     -0.402E-08     -0.215E-06
  1721      0.215E-09     -0.215E-06
  1722      0.446E-08     -0.215E-06
  1723      0.870E-08     -0.215E-06
  1724      0.129E-07     -0.215E-06
  1725      0.172E-07     -0.215E-06
  1726      0.215E-07     -0.215E-06
  1727      0.258E-07     -0.215E-06
  1728      0.301E-07     -0.215E-06
  1729      0.344E-07     -0.215E-06
  1730      0.387E-07     -0.215E-06
  1731      0.431E-07     -0.215E-06
  1732      0.475E-07     -0.215E-06
  1733      0.519E-07     -0.214E-06
  1734      0.563E-07     -0.214E-06
  1735      0.608E-07     -0.214E-06
  1736      0.653E-07     -0.214E-06
  1737     -0.657E-07     -0.210E-06
  1738     -0.611E-07     -0.210E-06
  1739     -0.566E-07     -0.210E-06
  1740     -0.521E-07     -0.210E-06
  1741     -0.476E-07     -0.210E-06
  1742     -0.431E-07     -0.210E-06
  1743     -0.387E-07     -0.210E-06
  1744     -0.343E-07     -0.211E-06
  1745     -0.300E-07     -0.211E-06
  1746     -0.256E-07     -0.211E-06
  1747     -0.213E-07     -0.211E-06
  1748     -0.170E-07     -0.211E-06
  1749     -0.127E-07     -0.211E-06
  1750     -0.838E-08     -0.211E-06
  1751     -0.408E-08     -0.211E-06
  1752      0.214E-09     -0.211E-06
  1753      0.451E-08     -0.211E-06
  1754      0.881E-08     -0.211E-06
  1755      0.131E-07     -0.211E-06
  1756      0.174E-07     -0.210E-06
  1757      0.217E-07     -0.210E-06
  1758      0.261E-07     -0.210E-06
  1759      0.304E-07     -0.210E-06
  1760      0.348E-07     -0.210E-06
  1761      0.392E-07     -0.210E-06
  1762      0.436E-07     -0.210E-06
  1763      0.481E-07     -0.210E-06
  1764      0.525E-07     -0.210E-06
  1765      0.570E-07     -0.210E-06
  1766      0.616E-07     -0.210E-06
  1767      0.661E-07     -0.209E-06
  1768     -0.665E-07     -0.205E-06
  1769     -0.619E-07     -0.206E-06
  1770     -0.573E-07     -0.206E-06
  1771     -0.527E-07     -0.206E-06
  1772     -0.482E-07     -0.206E-06
  1773     -0.437E-07     -0.206E-06
  1774     -0.392E-07     -0.206E-06
  1775     -0.348E-07     -0.206E-06
  1776     -0.303E-07     -0.206E-06
  1777     -0.259E-07     -0.206E-06
  1778     -0.216E-07     -0.206E-06
  1779     -0.172E-07     -0.206E-06
  1780     -0.128E-07     -0.206E-06
  1781     -0.848E-08     -0.206E-06
  1782     -0.413E-08     -0.206E-06
  1783      0.212E-09     -0.206E-06
  1784      0.456E-08     -0.206E-06
  1785      0.891E-08     -0.206E-06
  1786      0.133E-07     -0.206E-06
  1787      0.176E-07     -0.206E-06
  1788      0.220E-07     -0.206E-06
  1789      0.264E-07     -0.206E-06
  1790      0.308E-07     -0.206E-06
  1791      0.352E-07     -0.206E-06
  1792      0.397E-07     -0.206E-06
  1793      0.442E-07     -0.205E-06
  1794      0.487E-07     -0.205E-06
  1795      0.532E-07     -0.205E-06
  1796      0.577E-07     -0.205E-06
  1797      0.623E-07     -0.205E-06
  1798      0.670E-07     -0.205E-06
  1799     -0.673E-07     -0.201E-06
  1800     -0.626E-07     -0.201E-06
  1801     -0.579E-07     -0.201E-06
  1802     -0.533E-07     -0.201E-06
  1803     -0.487E-07     -0.201E-06
  1804     -0.442E-07     -0.201E-06
  1805     -0.397E-07     -0.201E-06
  1806     -0.352E-07     -0.201E-06
  1807     -0.307E-07     -0.201E-06
  1808     -0.263E-07     -0.201E-06
  1809     -0.218E-07     -0.201E-06
  1810     -0.174E-07     -0.201E-06
  1811     -0.130E-07     -0.201E-06
  1812     -0.859E-08     -0.201E-06
  1813     -0.419E-08     -0.201E-06
  1814      0.208E-09     -0.201E-06
  1815      0.461E-08     -0.201E-06
  1816      0.901E-08     -0.201E-06
  1817      0.134E-07     -0.201E-06
  1818      0.178E-07     -0.201E-06
  1819      0.223E-07     -0.201E-06
  1820      0.267E-07     -0.201E-06
  1821      0.312E-07     -0.201E-06
  1822      0.357E-07     -0.201E-06
  1823      0.402E-07     -0.201E-06
  1824      0.447E-07     -0.201E-06
  1825      0.493E-07     -0.201E-06
  1826      0.538E-07     -0.201E-06
  1827      0.584E-07     -0.200E-06
  1828      0.631E-07     -0.200E-06
  1829      0.678E-07     -0.200E-06
  1830     -0.681E-07     -0.196E-06
  1831     -0.633E-07     -0.196E-06
  1832     -0.586E-07     -0.196E-06
  1833     -0.539E-07     -0.196E-06
  1834     -0.493E-07     -0.196E-06
  1835     -0.447E-07     -0.196E-06
  1836     -0.401E-07     -0.196E-06
  1837     -0.356E-07     -0.196E-06
  1838     -0.311E-07     -0.196E-06
  1839     -0.266E-07     -0.196E-06
  1840     -0.221E-07     -0.196E-06
  1841     -0.176E-07     -0.196E-06
  1842     -0.131E-07     -0.196E-06
  1843     -0.869E-08     -0.196E-06
  1844     -0.425E-08     -0.196E-06
  1845      0.203E-09     -0.196E-06
  1846      0.465E-08     -0.196E-06
  1847      0.911E-08     -0.196E-06
  1848      0.136E-07     -0.196E-06
  1849      0.180E-07     -0.196E-06
  1850      0.225E-07     -0.196E-06
  1851      0.270E-07     -0.196E-06
  1852      0.315E-07     -0.196E-06
  1853      0.361E-07     -0.196E-06
  1854      0.406E-07     -0.196E-06
  1855      0.452E-07     -0.196E-06
  1856      0.498E-07     -0.196E-06
  1857      0.545E-07     -0.196E-06
  1858      0.591E-07     -0.196E-06
  1859      0.638E-07     -0.196E-06
  1860      0.686E-07     -0.195E-06
  1861     -0.688E-07     -0.191E-06
  1862     -0.640E-07     -0.191E-06
  1863     -0.592E-07     -0.191E-06
  1864     -0.545E-07     -0.191E-06
  1865     -0.498E-07     -0.191E-06
  1866     -0.452E-07     -0.192E-06
  1867     -0.406E-07     -0.192E-06
  1868     -0.360E-07     -0.192E-06
  1869     -0.314E-07     -0.192E-06
  1870     -0.269E-07     -0.192E-06
  1871     -0.223E-07     -0.192E-06
  1872     -0.178E-07     -0.192E-06
  1873     -0.133E-07     -0.192E-06
  1874     -0.880E-08     -0.192E-06
  1875     -0.430E-08     -0.192E-06
  1876      0.196E-09     -0.192E-06
  1877      0.469E-08     -0.192E-06
  1878      0.920E-08     -0.192E-06
  1879      0.137E-07     -0.192E-06
  1880      0.182E-07     -0.192E-06
  1881      0.228E-07     -0.192E-06
  1882      0.273E-07     -0.191E-06
  1883      0.319E-07     -0.191E-06
  1884      0.365E-07     -0.191E-06
  1885      0.411E-07     -0.191E-06
  1886      0.457E-07     -0.191E-06
  1887      0.504E-07     -0.191E-06
  1888      0.551E-07     -0.191E-06
  1889      0.598E-07     -0.191E-06
  1890      0.646E-07     -0.191E-06
  1891      0.693E-07     -0.191E-06
  1892     -0.696E-07     -0.186E-06
  1893     -0.647E-07     -0.186E-06
  1894     -0.599E-07     -0.186E-06
  1895     -0.551E-07     -0.187E-06
  1896     -0.504E-07     -0.187E-06
  1897     -0.457E-07     -0.187E-06
  1898     -0.410E-07     -0.187E-06
  1899     -0.364E-07     -0.187E-06
  1900     -0.317E-07     -0.187E-06
  1901     -0.271E-07     -0.187E-06
  1902     -0.226E-07     -0.187E-06
  1903     -0.180E-07     -0.187E-06
  1904     -0.134E-07     -0.187E-06
  1905     -0.890E-08     -0.187E-06
  1906     -0.436E-08     -0.187E-06
  1907      0.186E-09     -0.187E-06
  1908      0.473E-08     -0.187E-06
  1909      0.929E-08     -0.187E-06
  1910      0.138E-07     -0.187E-06
  1911      0.184E-07     -0.187E-06
  1912      0.230E-07     -0.187E-06
  1913      0.276E-07     -0.187E-06
  1914      0.322E-07     -0.187E-06
  1915      0.369E-07     -0.187E-06
  1916      0.415E-07     -0.186E-06
  1917      0.462E-07     -0.186E-06
  1918      0.509E-07     -0.186E-06
  1919      0.557E-07     -0.186E-06
  1920      0.605E-07     -0.186E-06
  1921      0.653E-07     -0.186E-06
  1922      0.701E-07     -0.186E-06
  1923     -0.703E-07     -0.181E-06
  1924     -0.653E-07     -0.182E-06
  1925     -0.605E-07     -0.182E-06
  1926     -0.557E-07     -0.182E-06
  1927     -0.509E-07     -0.182E-06
  1928     -0.461E-07     -0.182E-06
  1929     -0.414E-07     -0.182E-06
  1930     -0.367E-07     -0.182E-06
  1931     -0.321E-07     -0.182E-06
  1932     -0.274E-07     -0.182E-06
  1933     -0.228E-07     -0.182E-06
  1934     -0.182E-07     -0.182E-06
  1935     -0.136E-07     -0.182E-06
  1936     -0.900E-08     -0.182E-06
  1937     -0.441E-08     -0.182E-06
  1938      0.175E-09     -0.182E-06
  1939      0.477E-08     -0.182E-06
  1940      0.937E-08     -0.182E-06
  1941      0.140E-07     -0.182E-06
  1942      0.186E-07     -0.182E-06
  1943      0.232E-07     -0.182E-06
  1944      0.279E-07     -0.182E-06
  1945      0.326E-07     -0.182E-06
  1946      0.372E-07     -0.182E-06
  1947      0.420E-07     -0.182E-06
  1948      0.467E-07     -0.181E-06
  1949      0.515E-07     -0.181E-06
  1950      0.563E-07     -0.181E-06
  1951      0.611E-07     -0.181E-06
  1952      0.659E-07     -0.181E-06
  1953      0.708E-07     -0.181E-06
  1954     -0.709E-07     -0.176E-06
  1955     -0.660E-07     -0.177E-06
  1956     -0.611E-07     -0.177E-06
  1957     -0.562E-07     -0.177E-06
  1958     -0.514E-07     -0.177E-06
  1959     -0.466E-07     -0.177E-06
  1960     -0.418E-07     -0.177E-06
  1961     -0.371E-07     -0.177E-06
  1962     -0.324E-07     -0.177E-06
  1963     -0.277E-07     -0.177E-06
  1964     -0.230E-07     -0.177E-06
  1965     -0.184E-07     -0.177E-06
  1966     -0.137E-07     -0.177E-06
  1967     -0.911E-08     -0.177E-06
  1968     -0.447E-08     -0.177E-06
  1969      0.161E-09     -0.177E-06
  1970      0.480E-08     -0.177E-06
  1971      0.944E-08     -0.177E-06
  1972      0.141E-07     -0.177E-06
  1973      0.188E-07     -0.177E-06
  1974      0.235E-07     -0.177E-06
  1975      0.282E-07     -0.177E-06
  1976      0.329E-07     -0.177E-06
  1977      0.376E-07     -0.177E-06
  1978      0.424E-07     -0.177E-06
  1979      0.472E-07     -0.177E-06
  1980      0.520E-07     -0.176E-06
  1981      0.568E-07     -0.176E-06
  1982      0.617E-07     -0.176E-06
  1983      0.666E-07     -0.176E-06
  1984      0.716E-07     -0.176E-06
  1985     -0.716E-07     -0.171E-06
  1986     -0.666E-07     -0.172E-06
  1987     -0.616E-07     -0.172E-06
  1988     -0.567E-07     -0.172E-06
  1989     -0.518E-07     -0.172E-06
  1990     -0.470E-07     -0.172E-06
  1991     -0.422E-07     -0.172E-06
  1992     -0.374E-07     -0.172E-06
  1993     -0.327E-07     -0.172E-06
  1994     -0.280E-07     -0.172E-06
  1995     -0.233E-07     -0.172E-06
  1996     -0.186E-07     -0.172E-06
  1997     -0.139E-07     -0.172E-06
  1998     -0.921E-08     -0.172E-06
  1999     -0.453E-08     -0.172E-06
  2000      0.143E-09     -0.172E-06
  2001      0.483E-08     -0.172E-06
  2002      0.951E-08     -0.172E-06
  2003      0.142E-07     -0.172E-06
  2004      0.189E-07     -0.172E-06
  2005      0.237E-07     -0.172E-06
  2006      0.284E-07     -0.172E-06
  2007      0.332E-07     -0.172E-06
  2008      0.380E-07     -0.172E-06
  2009      0.428E-07     -0.172E-06
  2010      0.476E-07     -0.172E-06
  2011      0.525E-07     -0.171E-06
  2012      0.574E-07     -0.171E-06
  2013      0.623E-07     -0.171E-06
  2014      0.673E-07     -0.171E-06
  2015      0.723E-07     -0.171E-06
  2016     -0.722E-07     -0.166E-06
  2017     -0.672E-07     -0.166E-06
  2018     -0.622E-07     -0.167E-06
  2019     -0.572E-07     -0.167E-06
  2020     -0.523E-07     -0.167E-06
  2021     -0.474E-07     -0.167E-06
  2022     -0.426E-07     -0.167E-06
  2023     -0.378E-07     -0.167E-06
  2024     -0.330E-07     -0.167E-06
  2025     -0.282E-07     -0.167E-06
  2026     -0.235E-07     -0.167E-06
  2027     -0.188E-07     -0.167E-06
  2028     -0.140E-07     -0.167E-06
  2029     -0.931E-08     -0.167E-06
  2030     -0.460E-08     -0.167E-06
  2031      0.123E-09     -0.167E-06
  2032      0.485E-08     -0.167E-06
  2033      0.958E-08     -0.167E-06
  2034      0.143E-07     -0.167E-06
  2035      0.191E-07     -0.167E-06
  2036      0.239E-07     -0.167E-06
  2037      0.287E-07     -0.167E-06
  2038      0.335E-07     -0.167E-06
  2039      0.383E-07     -0.167E-06
  2040      0.432E-07     -0.167E-06
  2041      0.481E-07     -0.166E-06
  2042      0.530E-07     -0.166E-06
  2043      0.579E-07     -0.166E-06
  2044      0.629E-07     -0.166E-06
  2045      0.679E-07     -0.166E-06
  2046      0.730E-07     -0.166E-06
  2047     -0.728E-07     -0.161E-06
  2048     -0.677E-07     -0.161E-06
  2049     -0.627E-07     -0.161E-06
  2050     -0.577E-07     -0.161E-06
  2051     -0.527E-07     -0.161E-06
  2052     -0.478E-07     -0.161E-06
  2053     -0.429E-07     -0.162E-06
  2054     -0.381E-07     -0.162E-06
  2055     -0.333E-07     -0.162E-06
  2056     -0.285E-07     -0.162E-06
  2057     -0.237E-07     -0.162E-06
  2058     -0.189E-07     -0.162E-06
  2059     -0.142E-07     -0.162E-06
  2060     -0.941E-08     -0.162E-06
  2061     -0.466E-08     -0.162E-06
  2062      0.986E-10     -0.162E-06
  2063      0.486E-08     -0.162E-06
  2064      0.964E-08     -0.162E-06
  2065      0.144E-07     -0.162E-06
  2066      0.192E-07     -0.162E-06
  2067      0.240E-07     -0.162E-06
  2068      0.289E-07     -0.162E-06
  2069      0.338E-07     -0.162E-06
  2070      0.386E-07     -0.161E-06
  2071      0.436E-07     -0.161E-06
  2072      0.485E-07     -0.161E-06
  2073      0.535E-07     -0.161E-06
  2074      0.585E-07     -0.161E-06
  2075      0.635E-07     -0.161E-06
  2076      0.685E-07     -0.161E-06
  2077      0.736E-07     -0.161E-06
  2078     -0.734E-07     -0.156E-06
  2079     -0.683E-07     -0.156E-06
  2080     -0.632E-07     -0.156E-06
  2081     -0.581E-07     -0.156E-06
  2082     -0.532E-07     -0.156E-06
  2083     -0.482E-07     -0.156E-06
  2084     -0.433E-07     -0.156E-06
  2085     -0.384E-07     -0.156E-06
  2086     -0.336E-07     -0.156E-06
  2087     -0.287E-07     -0.156E-06
  2088     -0.239E-07     -0.156E-06
  2089     -0.191E-07     -0.156E-06
  2090     -0.143E-07     -0.156E-06
  2091     -0.952E-08     -0.156E-06
  2092     -0.472E-08     -0.156E-06
  2093      0.703E-10     -0.156E-06
  2094      0.487E-08     -0.156E-06
  2095      0.969E-08     -0.156E-06
  2096      0.145E-07     -0.156E-06
  2097      0.194E-07     -0.156E-06
  2098      0.242E-07     -0.156E-06
  2099      0.291E-07     -0.156E-06
  2100      0.340E-07     -0.156E-06
  2101      0.390E-07     -0.156E-06
  2102      0.439E-07     -0.156E-06
  2103      0.489E-07     -0.156E-06
  2104      0.539E-07     -0.156E-06
  2105      0.590E-07     -0.156E-06
  2106      0.641E-07     -0.156E-06
  2107      0.692E-07     -0.156E-06
  2108      0.743E-07     -0.156E-06
  2109     -0.740E-07     -0.151E-06
  2110     -0.688E-07     -0.151E-06
  2111     -0.637E-07     -0.151E-06
  2112     -0.586E-07     -0.151E-06
  2113     -0.536E-07     -0.151E-06
  2114     -0.486E-07     -0.151E-06
  2115     -0.436E-07     -0.151E-06
  2116     -0.387E-07     -0.151E-06
  2117     -0.338E-07     -0.151E-06
  2118     -0.290E-07     -0.151E-06
  2119     -0.241E-07     -0.151E-06
  2120     -0.193E-07     -0.151E-06
  2121     -0.144E-07     -0.151E-06
  2122     -0.962E-08     -0.151E-06
  2123     -0.479E-08     -0.151E-06
  2124      0.376E-10     -0.151E-06
  2125      0.488E-08     -0.151E-06
  2126      0.973E-08     -0.151E-06
  2127      0.146E-07     -0.151E-06
  2128      0.195E-07     -0.151E-06
  2129      0.244E-07     -0.151E-06
  2130      0.293E-07     -0.151E-06
  2131      0.343E-07     -0.151E-06
  2132      0.393E-07     -0.151E-06
  2133      0.443E-07     -0.151E-06
  2134      0.493E-07     -0.151E-06
  2135      0.544E-07     -0.151E-06
  2136      0.595E-07     -0.151E-06
  2137      0.646E-07     -0.151E-06
  2138      0.698E-07     -0.151E-06
  2139      0.749E-07     -0.151E-06
  2140     -0.745E-07     -0.146E-06
  2141     -0.693E-07     -0.146E-06
  2142     -0.641E-07     -0.146E-06
  2143     -0.590E-07     -0.146E-06
  2144     -0.539E-07     -0.146E-06
  2145     -0.489E-07     -0.146E-06
  2146     -0.439E-07     -0.146E-06
  2147     -0.390E-07     -0.146E-06
  2148     -0.341E-07     -0.146E-06
  2149     -0.292E-07     -0.146E-06
  2150     -0.243E-07     -0.146E-06
  2151     -0.194E-07     -0.146E-06
  2152     -0.146E-07     -0.146E-06
  2153     -0.972E-08     -0.146E-06
  2154     -0.486E-08     -0.146E-06
  2155      0.265E-12     -0.146E-06
  2156      0.488E-08     -0.146E-06
  2157      0.976E-08     -0.146E-06
  2158      0.147E-07     -0.146E-06
  2159      0.196E-07     -0.146E-06
  2160      0.245E-07     -0.146E-06
  2161      0.295E-07     -0.146E-06
  2162      0.345E-07     -0.146E-06
  2163      0.396E-07     -0.146E-06
  2164      0.446E-07     -0.146E-06
  2165      0.497E-07     -0.146E-06
  2166      0.548E-07     -0.146E-06
  2167      0.600E-07     -0.146E-06
  2168      0.651E-07     -0.146E-06
  2169      0.703E-07     -0.146E-06
  2170      0.756E-07     -0.145E-06
  2171     -0.750E-07     -0.140E-06
  2172     -0.697E-07     -0.140E-06
  2173     -0.645E-07     -0.140E-06
  2174     -0.594E-07     -0.141E-06
  2175     -0.543E-07     -0.141E-06
  2176     -0.493E-07     -0.141E-06
  2177     -0.442E-07     -0.141E-06
  2178     -0.393E-07     -0.141E-06
  2179     -0.343E-07     -0.141E-06
  2180     -0.294E-07     -0.141E-06
  2181     -0.245E-07     -0.141E-06
  2182     -0.196E-07     -0.141E-06
  2183     -0.147E-07     -0.141E-06
  2184     -0.983E-08     -0.141E-06
  2185     -0.494E-08     -0.141E-06
  2186     -0.421E-10     -0.141E-06
  2187      0.487E-08     -0.141E-06
  2188      0.979E-08     -0.141E-06
  2189      0.147E-07     -0.141E-06
  2190      0.197E-07     -0.141E-06
  2191      0.247E-07     -0.141E-06
  2192      0.297E-07     -0.141E-06
  2193      0.348E-07     -0.141E-06
  2194      0.398E-07     -0.141E-06
  2195      0.449E-07     -0.141E-06
  2196      0.501E-07     -0.141E-06
  2197      0.553E-07     -0.141E-06
